account_id,role,creation_day
VEND:0963,vendor,187
VEND:0964,vendor,-3307
VEND:0965,vendor,-3577
VEND:0966,vendor,-1397
VEND:0967,vendor,230
VEND:0968,vendor,-1143
VEND:0969,vendor,-3242
VEND:0970,vendor,-2984
VEND:0971,vendor,-2735
VEND:0972,vendor,-2034
VEND:0973,vendor,-544
VEND:0974,vendor,-2938
VEND:0975,vendor,230
VEND:0976,vendor,-346
VEND:0977,vendor,-3368
VEND:0978,vendor,-325
VEND:0979,vendor,-2841
VEND:0980,vendor,-2745
VEND:0981,vendor,-2571
VEND:0982,vendor,208
VEND:0983,vendor,-2300
VEND:0984,vendor,-2224
VEND:0985,vendor,-3447
VEND:0986,vendor,-1510
VEND:0987,vendor,-1057
VEND:0988,vendor,-445
VEND:0989,vendor,244
VEND:0990,vendor,-822
VEND:0991,vendor,-435
VEND:0992,vendor,-3046
VEND:0993,vendor,-503
VEND:0994,vendor,-813
VEND:0995,vendor,-928
VEND:0996,vendor,-3050
VEND:0997,vendor,-1325
VEND:0998,vendor,-749
VEND:0999,vendor,-3380
VEND:1000,vendor,-3338
VEND:1001,vendor,-2479
VEND:1002,vendor,-3589
VEND:1003,vendor,-2921
VEND:1004,vendor,-3298
VEND:1005,vendor,-1268
VEND:1006,vendor,-1502
VEND:1007,vendor,-580
VEND:1008,vendor,-3354
VEND:1009,vendor,-720
VEND:1010,vendor,-1591
VEND:1011,vendor,-2961
VEND:1012,vendor,-1586
VEND:1013,vendor,220
VEND:1014,vendor,-3194
VEND:1015,vendor,-1159
VEND:1016,vendor,-574
VEND:1017,vendor,-1201
VEND:1018,vendor,-1149
VEND:1019,vendor,-87
VEND:1020,vendor,-3533
VEND:1021,vendor,-2535
VEND:1022,vendor,68
VEND:1023,vendor,-810
VEND:1024,vendor,-1821
VEND:1025,vendor,-3199
VEND:1026,vendor,-3447
VEND:1027,vendor,-190
VEND:1028,vendor,-2226
VEND:1029,vendor,-1921
VEND:1030,vendor,80
VEND:1031,vendor,-478
VEND:1032,vendor,-142
VEND:1033,vendor,-76
VEND:1034,vendor,-965
VEND:1035,vendor,-2784
VEND:1036,vendor,-840
VEND:1037,vendor,-764
VEND:1038,vendor,-1632
VEND:1039,vendor,-338
VEND:1040,vendor,49
VEND:1041,vendor,-2763
VEND:1042,vendor,-3413
VEND:1043,vendor,-541
VEND:1044,vendor,-134
VEND:1045,vendor,-2458
VEND:1046,vendor,-3528
VEND:1047,vendor,-63
VEND:1048,vendor,-1124
VEND:1049,vendor,264
VEND:1050,vendor,-3115
VEND:1051,vendor,-578
VEND:1052,vendor,-820
VEND:1053,vendor,-1400
VEND:1054,vendor,93
VEND:1055,vendor,-1061
VEND:1056,vendor,-3378
VEND:1057,vendor,1
VEND:1058,vendor,-2750
VEND:1059,vendor,-850
VEND:1060,vendor,-3299
VEND:1061,vendor,-1159
VEND:1062,vendor,-2678
VEND:1063,vendor,-1637
VEND:1064,vendor,-681
VEND:1065,vendor,233
VEND:1066,vendor,15
VEND:1067,vendor,-2716
VEND:1068,vendor,-890
VEND:1069,vendor,-1869
VEND:1070,vendor,-2776
VEND:1071,vendor,-2499
VEND:1072,vendor,-2611
VEND:1073,vendor,-3066
VEND:1074,vendor,-1112
VEND:1075,vendor,-447
VEND:1076,vendor,-2517
VEND:1077,vendor,292
VEND:1078,vendor,-1277
VEND:1079,vendor,-711
VEND:1080,vendor,-1927
VEND:1081,vendor,-2155
VEND:1082,vendor,-729
VEND:1083,vendor,106
VEND:1084,vendor,-1652
VEND:1085,vendor,-1648
VEND:1086,vendor,-3113
VEND:1087,vendor,-2964
VEND:1088,vendor,-944
VEND:1089,vendor,4
VEND:1090,vendor,-1600
VEND:1091,vendor,182
VEND:1092,vendor,-1148
VEND:1093,vendor,-2424
VEND:1094,vendor,-2730
VEND:1095,vendor,61
VEND:1096,vendor,193
VEND:1097,vendor,-909
VEND:1098,vendor,-367
VEND:1099,vendor,-2635
VEND:1100,vendor,-724
VEND:1101,vendor,-1812
VEND:1102,vendor,-2820
VEND:1103,vendor,-1167
VEND:1104,vendor,-120
VEND:1105,vendor,-3357
VEND:1106,vendor,-1150
VEND:1107,vendor,-2282
VEND:1108,vendor,-1908
VEND:1109,vendor,-2556
VEND:1110,vendor,-514
VEND:1111,vendor,-287
VEND:1112,vendor,187
VEND:1113,vendor,-2471
VEND:1114,vendor,-3138
VEND:1115,vendor,-2305
VEND:1116,vendor,-638
VEND:1117,vendor,-2229
VEND:1118,vendor,-513
VEND:1119,vendor,-721
VEND:1120,vendor,-41
VEND:1121,vendor,-1169
VEND:1122,vendor,-3297
VEND:1123,vendor,-3271
VEND:1124,vendor,229
VEND:1125,vendor,-1068
VEND:1126,vendor,-771
VEND:1127,vendor,-378
VEND:1128,vendor,34
VEND:1129,vendor,-3519
VEND:1130,vendor,-2025
VEND:1131,vendor,39
VEND:1132,vendor,-1717
VEND:1133,vendor,-3032
VEND:1134,vendor,-3256
VEND:1135,vendor,-649
VEND:1136,vendor,260
VEND:1137,vendor,-2553
VEND:1138,vendor,-828
VEND:1139,vendor,-331
VEND:1140,vendor,-141
VEND:1141,vendor,-626
VEND:1142,vendor,-1704
VEND:1143,vendor,-626
VEND:1144,vendor,-2843
VEND:1145,vendor,-1670
VEND:1146,vendor,-1513
VEND:1147,vendor,-3361
VEND:1148,vendor,-389
VEND:1149,vendor,-2095
VEND:1150,vendor,-1069
VEND:1151,vendor,118
VEND:1152,vendor,-1385
VEND:1153,vendor,-493
VEND:1154,vendor,-2793
VEND:1155,vendor,-2553
VEND:1156,vendor,53
VEND:1157,vendor,-2675
VEND:1158,vendor,289
VEND:1159,vendor,-2015
VEND:1160,vendor,-3490
VEND:1161,vendor,-3219
VEND:1162,vendor,-2725
VEND:1163,vendor,-697
VEND:1164,vendor,-878
VEND:1165,vendor,-1682
VEND:1166,vendor,254
VEND:1167,vendor,-1526
VEND:1168,vendor,-3639
VEND:1169,vendor,-2087
VEND:1170,vendor,-3131
VEND:1171,vendor,-2242
VEND:1172,vendor,-2071
VEND:1173,vendor,150
VEND:1174,vendor,-3491
VEND:1175,vendor,-1210
VEND:1176,vendor,-2627
VEND:1177,vendor,-3364
VEND:1178,vendor,159
VEND:1179,vendor,138
VEND:1180,vendor,-327
VEND:1181,vendor,140
VEND:1182,vendor,-2333
VEND:1183,vendor,-2636
VEND:1184,vendor,-3466
VEND:1185,vendor,-1000
VEND:1186,vendor,-1270
VEND:1187,vendor,-2123
VEND:1188,vendor,-2286
VEND:1189,vendor,-863
VEND:1190,vendor,146
VEND:1191,vendor,161
VEND:1192,vendor,-995
VEND:1193,vendor,-1437
VEND:1194,vendor,-473
VEND:1195,vendor,57
VEND:1196,vendor,-475
VEND:1197,vendor,-2647
VEND:1198,vendor,-384
VEND:1199,vendor,-1162
CO:00:OPS,company_ops,-3023
EMP:00:000,employee,-3569
EMP:00:001,employee,181
EMP:00:002,employee,-35
EMP:00:003,employee,-1340
EMP:00:004,employee,65
EMP:00:005,employee,-514
EMP:00:006,employee,-3580
EMP:00:007,employee,-2893
EMP:00:008,employee,-2394
EMP:00:009,employee,-1744
EMP:00:010,employee,-1829
EMP:00:011,employee,225
EMP:00:012,employee,77
EMP:00:013,employee,-2797
EMP:00:014,employee,74
EMP:00:015,employee,-3139
EMP:00:016,employee,-305
EMP:00:017,employee,-2299
EMP:00:018,employee,-1006
EMP:00:019,employee,-1983
EMP:00:020,employee,-3153
EMP:00:021,employee,-1356
EMP:00:022,employee,-376
EMP:00:023,employee,-3437
EMP:00:024,employee,-1496
EMP:00:025,employee,-1681
EMP:00:026,employee,-2666
EMP:00:027,employee,-3532
EMP:00:028,employee,-3194
EMP:00:029,employee,-1473
EMP:00:030,employee,-2911
EMP:00:031,employee,-904
EMP:00:032,employee,-1885
EMP:00:033,employee,-736
EMP:00:034,employee,-2437
EMP:00:035,employee,141
EMP:00:036,employee,-838
EMP:00:037,employee,-817
EMP:00:038,employee,-2171
EMP:00:039,employee,-2025
EMP:00:040,employee,-1206
EMP:00:041,employee,-120
EMP:00:042,employee,-1876
EMP:00:043,employee,-252
EMP:00:044,employee,-1911
EMP:00:045,employee,-625
EMP:00:046,employee,-1370
EMP:00:047,employee,248
EMP:00:048,employee,-1414
EMP:00:049,employee,-3058
EMP:00:050,employee,-1640
EMP:00:051,employee,-1541
EMP:00:052,employee,115
EMP:00:053,employee,-1233
EMP:00:054,employee,-744
EMP:00:055,employee,-1766
EMP:00:056,employee,253
EMP:00:057,employee,-3251
EMP:00:058,employee,-783
EMP:00:059,employee,71
EMP:00:060,employee,-3633
EMP:00:061,employee,-2181
EMP:00:062,employee,-1345
EMP:00:063,employee,-3026
EMP:00:064,employee,-1282
EMP:00:065,employee,-2762
EMP:00:066,employee,-2803
EMP:00:067,employee,-3341
EMP:00:068,employee,78
EMP:00:069,employee,-673
EMP:00:070,employee,-192
EMP:00:071,employee,-874
EMP:00:072,employee,-2767
EMP:00:073,employee,135
EMP:00:074,employee,-158
EMP:00:075,employee,-2643
EMP:00:076,employee,-2931
EMP:00:077,employee,-1386
EMP:00:078,employee,-135
EMP:00:079,employee,-3284
EMP:00:080,employee,-378
EMP:00:081,employee,-1398
EMP:00:082,employee,-2004
EMP:00:083,employee,248
EMP:00:084,employee,-1858
EMP:00:085,employee,-1864
EMP:00:086,employee,-3197
EMP:00:087,employee,137
EMP:00:088,employee,-2526
EMP:00:089,employee,-2909
EMP:00:090,employee,-2428
EMP:00:091,employee,-143
EMP:00:092,employee,-3469
EMP:00:093,employee,3
EMP:00:094,employee,-482
EMP:00:095,employee,-828
EMP:00:096,employee,-2937
EMP:00:097,employee,-3024
EMP:00:098,employee,306
EMP:00:099,employee,-183
EMP:00:100,employee,-2210
EMP:00:101,employee,-1335
EMP:00:102,employee,-3195
EMP:00:103,employee,-2669
EMP:00:104,employee,-3230
EMP:00:105,employee,-1947
EMP:00:106,employee,-2865
EMP:00:107,employee,-1140
EMP:00:108,employee,36
CO:01:OPS,company_ops,-3449
CO:01:TRS,company_treasury,-2370
EMP:01:000,employee,-974
EMP:01:001,employee,-1868
EMP:01:002,employee,-1372
EMP:01:003,employee,-3415
EMP:01:004,employee,-1681
EMP:01:005,employee,-3454
EMP:01:006,employee,-1547
EMP:01:007,employee,-1499
EMP:01:008,employee,-1071
EMP:01:009,employee,-1070
EMP:01:010,employee,-3506
EMP:01:011,employee,196
EMP:01:012,employee,-1624
EMP:01:013,employee,-2557
EMP:01:014,employee,-1985
EMP:01:015,employee,-2164
EMP:01:016,employee,-3583
EMP:01:017,employee,-1482
EMP:01:018,employee,-3253
EMP:01:019,employee,-1890
EMP:01:020,employee,-1082
EMP:01:021,employee,0
EMP:01:022,employee,-3193
EMP:01:023,employee,-386
EMP:01:024,employee,-1236
EMP:01:025,employee,-75
EMP:01:026,employee,-587
EMP:01:027,employee,-3452
EMP:01:028,employee,-1803
EMP:01:029,employee,-1216
EMP:01:030,employee,-3130
EMP:01:031,employee,-1198
EMP:01:032,employee,-1796
EMP:01:033,employee,-232
EMP:01:034,employee,-3607
EMP:01:035,employee,-1109
EMP:01:036,employee,-785
EMP:01:037,employee,-1830
EMP:01:038,employee,-588
EMP:01:039,employee,-38
EMP:01:040,employee,-1481
EMP:01:041,employee,-1316
EMP:01:042,employee,-2003
EMP:01:043,employee,-3555
EMP:01:044,employee,-2838
EMP:01:045,employee,-797
EMP:01:046,employee,-82
EMP:01:047,employee,-1602
CO:02:OPS,company_ops,-2039
EMP:02:000,employee,200
EMP:02:001,employee,-1588
EMP:02:002,employee,-1251
EMP:02:003,employee,-187
EMP:02:004,employee,196
EMP:02:005,employee,-140
EMP:02:006,employee,-2172
EMP:02:007,employee,-1464
EMP:02:008,employee,-2161
EMP:02:009,employee,-1912
EMP:02:010,employee,-2165
EMP:02:011,employee,-3199
EMP:02:012,employee,-2030
EMP:02:013,employee,-491
EMP:02:014,employee,-2068
EMP:02:015,employee,231
EMP:02:016,employee,-224
EMP:02:017,employee,162
EMP:02:018,employee,-458
EMP:02:019,employee,-2736
EMP:02:020,employee,-1572
EMP:02:021,employee,-3475
EMP:02:022,employee,-3005
EMP:02:023,employee,-3164
EMP:02:024,employee,-2148
EMP:02:025,employee,-2784
EMP:02:026,employee,-3230
EMP:02:027,employee,-1866
EMP:02:028,employee,-1829
EMP:02:029,employee,-3277
EMP:02:030,employee,-2347
EMP:02:031,employee,-1614
EMP:02:032,employee,-1271
EMP:02:033,employee,267
EMP:02:034,employee,-1591
EMP:02:035,employee,-1025
EMP:02:036,employee,-616
EMP:02:037,employee,-1094
EMP:02:038,employee,-3459
EMP:02:039,employee,-2463
EMP:02:040,employee,218
EMP:02:041,employee,-3436
EMP:02:042,employee,-2118
EMP:02:043,employee,-2636
EMP:02:044,employee,-1453
EMP:02:045,employee,-2320
EMP:02:046,employee,-1149
EMP:02:047,employee,-3269
EMP:02:048,employee,-2217
EMP:02:049,employee,-1260
EMP:02:050,employee,-2729
EMP:02:051,employee,-1151
EMP:02:052,employee,-1787
EMP:02:053,employee,-2373
EMP:02:054,employee,-1369
EMP:02:055,employee,-3366
EMP:02:056,employee,-617
EMP:02:057,employee,-1456
EMP:02:058,employee,-345
EMP:02:059,employee,-2920
EMP:02:060,employee,295
EMP:02:061,employee,-713
EMP:02:062,employee,-445
EMP:02:063,employee,-1526
EMP:02:064,employee,-2648
EMP:02:065,employee,-1602
EMP:02:066,employee,-2831
EMP:02:067,employee,-515
EMP:02:068,employee,-2834
EMP:02:069,employee,-1631
EMP:02:070,employee,-1138
EMP:02:071,employee,-2460
EMP:02:072,employee,-3563
EMP:02:073,employee,-1645
EMP:02:074,employee,-2368
EMP:02:075,employee,213
EMP:02:076,employee,-3291
EMP:02:077,employee,-2374
EMP:02:078,employee,-1330
EMP:02:079,employee,-3015
EMP:02:080,employee,-3569
EMP:02:081,employee,-3553
EMP:02:082,employee,-1586
EMP:02:083,employee,-2254
EMP:02:084,employee,-1242
EMP:02:085,employee,-1489
EMP:02:086,employee,-1875
EMP:02:087,employee,7
EMP:02:088,employee,-3135
EMP:02:089,employee,-1228
EMP:02:090,employee,-305
EMP:02:091,employee,-1075
EMP:02:092,employee,-1646
EMP:02:093,employee,-1607
EMP:02:094,employee,-748
EMP:02:095,employee,-1398
EMP:02:096,employee,-2595
EMP:02:097,employee,-709
EMP:02:098,employee,-1635
EMP:02:099,employee,-344
EMP:02:100,employee,-1082
EMP:02:101,employee,-1573
EMP:02:102,employee,-1987
EMP:02:103,employee,23
EMP:02:104,employee,-192
EMP:02:105,employee,-2593
EMP:02:106,employee,-3139
EMP:02:107,employee,132
EMP:02:108,employee,-1018
EMP:02:109,employee,-236
EMP:02:110,employee,-3559
EMP:02:111,employee,-2770
EMP:02:112,employee,-2056
EMP:02:113,employee,-2526
EMP:02:114,employee,-1840
CO:03:OPS,company_ops,-909
EMP:03:000,employee,-64
EMP:03:001,employee,-279
EMP:03:002,employee,43
EMP:03:003,employee,199
EMP:03:004,employee,-788
EMP:03:005,employee,-2319
EMP:03:006,employee,-3297
EMP:03:007,employee,-3603
EMP:03:008,employee,-3423
EMP:03:009,employee,-2551
EMP:03:010,employee,-3140
EMP:03:011,employee,15
EMP:03:012,employee,-2990
EMP:03:013,employee,-2947
EMP:03:014,employee,-2830
EMP:03:015,employee,-2864
EMP:03:016,employee,-1590
EMP:03:017,employee,-2697
EMP:03:018,employee,-2642
EMP:03:019,employee,-346
EMP:03:020,employee,-3576
EMP:03:021,employee,-3214
EMP:03:022,employee,-2657
EMP:03:023,employee,-3604
EMP:03:024,employee,-943
EMP:03:025,employee,-1926
EMP:03:026,employee,-925
EMP:03:027,employee,-3590
EMP:03:028,employee,-1436
EMP:03:029,employee,258
EMP:03:030,employee,-34
EMP:03:031,employee,261
EMP:03:032,employee,-617
EMP:03:033,employee,-430
EMP:03:034,employee,52
EMP:03:035,employee,-3381
EMP:03:036,employee,-214
EMP:03:037,employee,-268
EMP:03:038,employee,-774
EMP:03:039,employee,-2911
EMP:03:040,employee,-3620
EMP:03:041,employee,186
EMP:03:042,employee,-3096
EMP:03:043,employee,-2237
EMP:03:044,employee,-3090
EMP:03:045,employee,-1802
EMP:03:046,employee,-2208
EMP:03:047,employee,-3603
EMP:03:048,employee,-3367
EMP:03:049,employee,-2659
EMP:03:050,employee,68
EMP:03:051,employee,-3443
EMP:03:052,employee,-2960
EMP:03:053,employee,-338
EMP:03:054,employee,-893
EMP:03:055,employee,-3126
EMP:03:056,employee,-191
EMP:03:057,employee,-1426
EMP:03:058,employee,-2604
EMP:03:059,employee,-3236
EMP:03:060,employee,-1453
EMP:03:061,employee,-97
EMP:03:062,employee,-178
EMP:03:063,employee,-1586
EMP:03:064,employee,-47
EMP:03:065,employee,-1495
EMP:03:066,employee,-1400
EMP:03:067,employee,-2580
EMP:03:068,employee,-381
EMP:03:069,employee,313
EMP:03:070,employee,-2824
EMP:03:071,employee,-50
EMP:03:072,employee,-1343
EMP:03:073,employee,-592
EMP:03:074,employee,-2743
EMP:03:075,employee,-2993
EMP:03:076,employee,-815
EMP:03:077,employee,-2824
EMP:03:078,employee,288
EMP:03:079,employee,-1479
EMP:03:080,employee,287
EMP:03:081,employee,-3331
EMP:03:082,employee,-2929
EMP:03:083,employee,-3268
EMP:03:084,employee,-2835
EMP:03:085,employee,233
EMP:03:086,employee,8
EMP:03:087,employee,-3646
EMP:03:088,employee,-1203
EMP:03:089,employee,-81
EMP:03:090,employee,-1770
EMP:03:091,employee,-2917
EMP:03:092,employee,-1910
EMP:03:093,employee,-297
EMP:03:094,employee,53
EMP:03:095,employee,-1397
EMP:03:096,employee,-1721
EMP:03:097,employee,-1355
EMP:03:098,employee,-1373
EMP:03:099,employee,-1793
EMP:03:100,employee,-2677
EMP:03:101,employee,-3495
CO:04:OPS,company_ops,-1620
EMP:04:000,employee,-1166
EMP:04:001,employee,-1519
EMP:04:002,employee,-1956
EMP:04:003,employee,-2316
EMP:04:004,employee,-617
EMP:04:005,employee,-1289
EMP:04:006,employee,-679
EMP:04:007,employee,-1635
EMP:04:008,employee,-2821
EMP:04:009,employee,-2313
EMP:04:010,employee,-1284
EMP:04:011,employee,-2645
EMP:04:012,employee,-3241
EMP:04:013,employee,-1553
EMP:04:014,employee,-1423
EMP:04:015,employee,-456
EMP:04:016,employee,-675
EMP:04:017,employee,-691
EMP:04:018,employee,130
EMP:04:019,employee,-39
EMP:04:020,employee,-2619
EMP:04:021,employee,-3283
EMP:04:022,employee,-1362
EMP:04:023,employee,-468
EMP:04:024,employee,-3281
EMP:04:025,employee,-3406
EMP:04:026,employee,-2402
EMP:04:027,employee,-1355
EMP:04:028,employee,215
CO:05:OPS,company_ops,-522
CO:05:TRS,company_treasury,-1568
EMP:05:000,employee,-1657
EMP:05:001,employee,-2199
EMP:05:002,employee,-3617
EMP:05:003,employee,-864
EMP:05:004,employee,-2767
EMP:05:005,employee,-1908
EMP:05:006,employee,-373
EMP:05:007,employee,-2747
EMP:05:008,employee,-2975
EMP:05:009,employee,-2807
EMP:05:010,employee,-143
EMP:05:011,employee,-2640
EMP:05:012,employee,-50
EMP:05:013,employee,-1602
EMP:05:014,employee,171
EMP:05:015,employee,-3619
EMP:05:016,employee,-57
EMP:05:017,employee,-2805
EMP:05:018,employee,-2373
EMP:05:019,employee,-3275
EMP:05:020,employee,-2451
EMP:05:021,employee,-3602
EMP:05:022,employee,-3496
EMP:05:023,employee,-314
EMP:05:024,employee,-642
EMP:05:025,employee,-1766
EMP:05:026,employee,311
EMP:05:027,employee,-1515
EMP:05:028,employee,-2284
EMP:05:029,employee,-1044
EMP:05:030,employee,-1258
EMP:05:031,employee,-689
EMP:05:032,employee,-1279
EMP:05:033,employee,-3313
EMP:05:034,employee,-1142
EMP:05:035,employee,-2134
EMP:05:036,employee,-1488
EMP:05:037,employee,-166
EMP:05:038,employee,68
EMP:05:039,employee,-164
EMP:05:040,employee,-2167
EMP:05:041,employee,-710
EMP:05:042,employee,-2915
EMP:05:043,employee,-2753
EMP:05:044,employee,269
EMP:05:045,employee,-470
EMP:05:046,employee,-2342
EMP:05:047,employee,-2293
EMP:05:048,employee,-2388
EMP:05:049,employee,-2169
EMP:05:050,employee,-3367
EMP:05:051,employee,-3358
EMP:05:052,employee,-1898
EMP:05:053,employee,-1061
EMP:05:054,employee,-1678
EMP:05:055,employee,-1180
EMP:05:056,employee,112
EMP:05:057,employee,-3198
EMP:05:058,employee,-3235
EMP:05:059,employee,-261
EMP:05:060,employee,192
EMP:05:061,employee,-1627
EMP:05:062,employee,-801
EMP:05:063,employee,-2165
EMP:05:064,employee,-2892
EMP:05:065,employee,-1040
EMP:05:066,employee,-3018
EMP:05:067,employee,-821
EMP:05:068,employee,-662
EMP:05:069,employee,-1428
EMP:05:070,employee,-2231
EMP:05:071,employee,-554
EMP:05:072,employee,90
EMP:05:073,employee,-2811
EMP:05:074,employee,-3376
EMP:05:075,employee,-811
EMP:05:076,employee,-2109
EMP:05:077,employee,-830
EMP:05:078,employee,134
EMP:05:079,employee,201
EMP:05:080,employee,-1450
EMP:05:081,employee,-1854
EMP:05:082,employee,-2079
EMP:05:083,employee,-2539
EMP:05:084,employee,110
EMP:05:085,employee,-1922
EMP:05:086,employee,-1833
EMP:05:087,employee,-1443
EMP:05:088,employee,291
EMP:05:089,employee,-3299
EMP:05:090,employee,-476
EMP:05:091,employee,-62
EMP:05:092,employee,-2803
EMP:05:093,employee,-1669
EMP:05:094,employee,-560
EMP:05:095,employee,-3444
EMP:05:096,employee,-2307
EMP:05:097,employee,-1614
EMP:05:098,employee,-2433
EMP:05:099,employee,-1959
EMP:05:100,employee,-2648
EMP:05:101,employee,-823
EMP:05:102,employee,-243
EMP:05:103,employee,-664
EMP:05:104,employee,-1686
EMP:05:105,employee,-3297
EMP:05:106,employee,-1998
EMP:05:107,employee,-2837
EMP:05:108,employee,-1743
EMP:05:109,employee,-1178
EMP:05:110,employee,-742
EMP:05:111,employee,-2459
EMP:05:112,employee,-391
EMP:05:113,employee,-2798
EMP:05:114,employee,-94
EMP:05:115,employee,-3061
EMP:05:116,employee,-1132
EMP:05:117,employee,-718
EMP:05:118,employee,-582
EMP:05:119,employee,-454
EMP:05:120,employee,-1995
EMP:05:121,employee,-1733
EMP:05:122,employee,-1746
EMP:05:123,employee,-2470
EMP:05:124,employee,-1368
EMP:05:125,employee,-1800
EMP:05:126,employee,-1052
EMP:05:127,employee,-1691
EMP:05:128,employee,-990
EMP:05:129,employee,-1692
EMP:05:130,employee,-884
EMP:05:131,employee,23
EMP:05:132,employee,-198
EMP:05:133,employee,-2228
EMP:05:134,employee,-2935
EMP:05:135,employee,-113
EMP:05:136,employee,-404
EMP:05:137,employee,-1003
EMP:05:138,employee,-933
EMP:05:139,employee,-2485
EMP:05:140,employee,-2593
EMP:05:141,employee,263
EMP:05:142,employee,-1891
EMP:05:143,employee,-2943
EMP:05:144,employee,-1943
EMP:05:145,employee,-1778
EMP:05:146,employee,52
EMP:05:147,employee,-2665
EMP:05:148,employee,-3573
EMP:05:149,employee,325
EMP:05:150,employee,245
EMP:05:151,employee,-1498
EMP:05:152,employee,220
EMP:05:153,employee,-578
EMP:05:154,employee,-361
EMP:05:155,employee,-2169
EMP:05:156,employee,-2990
EMP:05:157,employee,-1380
EMP:05:158,employee,-246
EMP:05:159,employee,-3216
EMP:05:160,employee,-1321
EMP:05:161,employee,312
EMP:05:162,employee,9
EMP:05:163,employee,-2105
EMP:05:164,employee,-1123
EMP:05:165,employee,-867
EMP:05:166,employee,-2950
EMP:05:167,employee,-2199
EMP:05:168,employee,-3148
EMP:05:169,employee,-1236
EMP:05:170,employee,-456
EMP:05:171,employee,-2275
EMP:05:172,employee,261
EMP:05:173,employee,-1537
EMP:05:174,employee,-3444
EMP:05:175,employee,-1889
EMP:05:176,employee,-1816
EMP:05:177,employee,-2795
EMP:05:178,employee,-1076
EMP:05:179,employee,-277
EMP:05:180,employee,-2131
EMP:05:181,employee,-2179
CO:06:OPS,company_ops,-376
EMP:06:000,employee,-301
EMP:06:001,employee,-2718
EMP:06:002,employee,-333
EMP:06:003,employee,-2882
EMP:06:004,employee,-1826
EMP:06:005,employee,-707
EMP:06:006,employee,-2063
EMP:06:007,employee,-1164
EMP:06:008,employee,-1605
EMP:06:009,employee,-3635
EMP:06:010,employee,-2224
EMP:06:011,employee,-2678
EMP:06:012,employee,-1604
EMP:06:013,employee,-2419
EMP:06:014,employee,-297
EMP:06:015,employee,-213
EMP:06:016,employee,-1617
EMP:06:017,employee,-206
EMP:06:018,employee,-407
EMP:06:019,employee,-3356
EMP:06:020,employee,-2634
EMP:06:021,employee,-2004
EMP:06:022,employee,-2871
EMP:06:023,employee,-3120
EMP:06:024,employee,-3597
EMP:06:025,employee,-39
EMP:06:026,employee,-2590
EMP:06:027,employee,-1978
EMP:06:028,employee,-3416
EMP:06:029,employee,-694
EMP:06:030,employee,-2075
EMP:06:031,employee,-1253
EMP:06:032,employee,-2035
EMP:06:033,employee,-2822
EMP:06:034,employee,-1338
EMP:06:035,employee,-2321
EMP:06:036,employee,-517
EMP:06:037,employee,-3216
EMP:06:038,employee,-3601
EMP:06:039,employee,-1341
EMP:06:040,employee,-605
