transaction_id,in_cycle,cycle_length,in_cycle_ge3,cycle_amount_ratio,cycle_time_span,fan_in,fan_out,dest_in_degree,src_out_degree,lap_in_recur,lap_in_payers,lap_out_recur,lap_out_payees
fraud_1:4900000042:1,0,0,0,,,38,0,73,0,1,1,0,0
fraud_1:4900000042:2,0,0,0,,,34,1,69,1,1,1,1,1
fraud_1:4900000042:3,0,0,0,,,39,2,74,2,0,0,0,0
fraud_1:4900000042:4,0,0,0,,,35,2,70,3,0,0,1,1
fraud_1:90000041:1,0,0,0,,,41,0,41,0,0,0,0,0
fraud_1:90000041:2,0,0,0,,,41,1,69,1,1,1,0,0
fraud_1:90000041:3,0,0,0,,,42,2,70,2,0,0,0,0
fraud_1:4900000043:1,0,0,0,,,39,0,75,0,0,0,0,0
fraud_1:4900000043:2,0,0,0,,,35,1,71,1,0,0,1,1
fraud_1:90000042:1,0,0,0,,,42,0,42,0,2,2,0,0
fraud_1:90000042:2,0,0,0,,,42,1,71,1,1,1,1,1
fraud_1:4900000044:1,0,0,0,,,40,0,76,0,2,2,0,0
fraud_1:4900000044:2,0,0,0,,,36,1,72,1,2,2,1,1
fraud_1:4900000045:1,0,0,0,,,41,0,77,0,0,0,0,0
fraud_1:4900000045:2,0,0,0,,,37,1,73,1,0,0,1,1
fraud_1:90000043:1,0,0,0,,,43,0,43,0,2,2,0,0
fraud_1:90000043:2,0,0,0,,,43,1,72,1,3,3,1,1
fraud_1:4900000046:1,0,0,0,,,42,0,78,0,2,2,0,0
fraud_1:4900000046:2,0,0,0,,,38,1,74,1,2,2,1,1
fraud_1:90000044:1,0,0,0,,,44,0,44,0,0,0,0,0
fraud_1:90000044:2,0,0,0,,,44,1,73,1,0,0,1,1
fraud_1:90000045:1,0,0,0,,,45,0,45,0,3,3,0,0
fraud_1:90000045:2,0,0,0,,,45,1,74,1,4,4,1,1
fraud_1:4900000047:1,0,0,0,,,43,0,79,0,0,0,0,0
fraud_1:4900000047:2,0,0,0,,,39,1,75,1,0,0,1,1
fraud_1:90000046:1,0,0,0,,,46,0,46,0,0,0,0,0
fraud_1:90000046:2,0,0,0,,,46,1,75,1,0,0,1,1
fraud_1:1400000000:1,0,0,0,,,9,0,9,0,0,0,0,0
fraud_1:1400000000:2,0,0,0,,,47,1,47,1,2,2,1,1
fraud_1:4900000048:1,0,0,0,,,44,0,80,0,0,0,0,0
fraud_1:4900000048:2,0,0,0,,,4,1,4,1,0,0,1,1
fraud_1:4900000049:1,0,0,0,,,8,0,38,0,0,0,0,0
fraud_1:4900000049:2,0,0,0,,,4,1,20,1,0,0,1,1
fraud_1:4900000049:3,0,0,0,,,9,2,39,2,0,0,0,0
fraud_1:4900000049:4,0,0,0,,,5,2,21,3,0,0,1,1
fraud_1:4900000049:5,0,0,0,,,9,2,40,4,1,1,0,0
fraud_1:4900000049:6,0,0,0,,,5,2,22,5,0,0,1,1
fraud_1:4900000049:7,0,0,0,,,9,2,41,6,0,0,0,0
fraud_1:4900000049:8,0,0,0,,,5,2,23,7,0,0,1,1
fraud_1:4900000049:9,0,0,0,,,9,2,42,8,0,0,0,0
fraud_1:4900000049:10,0,0,0,,,5,2,24,9,0,0,1,1
fraud_1:4900000050:1,0,0,0,,,45,0,81,0,0,0,0,0
fraud_1:4900000050:2,0,0,0,,,40,1,76,1,0,0,1,1
fraud_1:4900000050:3,0,0,0,,,46,2,82,2,0,0,0,0
fraud_1:4900000050:4,0,0,0,,,41,2,77,3,0,0,1,1
fraud_1:90000047:1,0,0,0,,,48,0,48,0,0,0,0,0
fraud_1:90000047:2,0,0,0,,,47,1,76,1,1,1,0,0
fraud_1:90000047:3,0,0,0,,,48,2,77,2,3,2,0,0
fraud_1:4900000051:1,0,0,0,,,46,0,83,0,1,1,0,0
fraud_1:4900000051:2,0,0,0,,,41,1,78,1,1,1,1,1
fraud_1:4900000051:3,0,0,0,,,47,2,84,2,1,1,0,0
fraud_1:4900000051:4,0,0,0,,,42,2,79,3,1,1,1,1
fraud_1:4900000052:1,0,0,0,,,47,0,85,0,0,0,0,0
fraud_1:4900000052:2,0,0,0,,,42,1,80,1,0,0,1,1
fraud_1:4900000052:3,0,0,0,,,48,2,86,2,1,1,0,0
fraud_1:4900000052:4,0,0,0,,,43,2,81,3,1,1,1,1
fraud_1:4900000052:5,0,0,0,,,48,2,87,4,1,1,0,0
fraud_1:4900000052:6,0,0,0,,,43,2,82,5,1,1,1,1
fraud_1:90000048:1,0,0,0,,,49,0,49,0,1,1,0,0
fraud_1:90000048:2,0,0,0,,,48,1,78,1,5,4,0,0
fraud_1:90000048:3,0,0,0,,,49,2,79,2,2,2,0,0
fraud_1:4900000053:1,0,0,0,,,48,0,88,0,0,0,0,0
fraud_1:4900000053:2,0,0,0,,,43,1,83,1,0,0,1,1
fraud_1:4900000053:3,0,0,0,,,49,2,89,2,0,0,0,0
fraud_1:4900000053:4,0,0,0,,,44,2,84,3,0,0,1,1
fraud_1:90000049:1,0,0,0,,,50,0,50,0,0,0,0,0
fraud_1:90000049:2,0,0,0,,,49,1,80,1,2,2,0,0
fraud_1:90000049:3,0,0,0,,,50,2,81,2,4,4,0,0
fraud_1:90000049:4,0,0,0,,,50,2,82,3,3,3,0,0
fraud_1:90000050:1,0,0,0,,,51,0,51,0,0,0,0,0
fraud_1:90000050:2,0,0,0,,,50,1,83,1,4,4,0,0
fraud_1:90000050:3,0,0,0,,,51,2,84,2,0,0,0,0
fraud_1:4900000054:1,0,0,0,,,49,0,90,0,0,0,0,0
fraud_1:4900000054:2,0,0,0,,,44,1,85,1,0,0,1,1
fraud_1:4900000054:3,0,0,0,,,50,2,91,2,0,0,0,0
fraud_1:4900000054:4,0,0,0,,,45,2,86,3,0,0,1,1
fraud_1:4900000054:5,0,0,0,,,50,2,92,4,0,0,0,0
fraud_1:4900000054:6,0,0,0,,,45,2,87,5,0,0,1,1
fraud_1:90000051:1,0,0,0,,,52,0,52,0,0,0,0,0
fraud_1:90000051:2,0,0,0,,,51,1,85,1,1,1,0,0
fraud_1:90000051:3,0,0,0,,,52,2,86,2,1,1,0,0
fraud_1:90000051:4,0,0,0,,,52,2,87,3,1,1,0,0
fraud_1:4900000055:1,0,0,0,,,50,0,93,0,1,1,0,0
fraud_1:4900000055:2,0,0,0,,,45,1,88,1,1,1,1,1
fraud_1:90000052:1,0,0,0,,,53,0,53,0,0,0,0,0
fraud_1:90000052:2,0,0,0,,,52,1,88,1,3,3,1,1
fraud_1:4900000056:1,0,0,0,,,51,0,94,0,1,1,0,0
fraud_1:4900000056:2,0,0,0,,,46,1,89,1,1,1,1,1
fraud_1:4900000056:3,0,0,0,,,52,2,95,2,2,1,0,0
fraud_1:4900000056:4,0,0,0,,,47,2,90,3,2,1,1,1
fraud_1:4900000056:5,0,0,0,,,52,2,96,4,0,0,0,0
fraud_1:4900000056:6,0,0,0,,,47,2,91,5,0,0,1,1
fraud_1:90000053:1,0,0,0,,,54,0,54,0,1,1,0,0
fraud_1:90000053:2,0,0,0,,,53,1,89,1,2,2,0,0
fraud_1:90000053:3,0,0,0,,,54,2,90,2,3,2,0,0
fraud_1:90000053:4,0,0,0,,,54,2,91,3,0,0,0,0
fraud_1:4900000057:1,0,0,0,,,52,0,97,0,0,0,0,0
fraud_1:4900000057:2,0,0,0,,,47,1,92,1,0,0,1,1
fraud_1:4900000057:3,0,0,0,,,53,2,98,2,2,2,0,0
fraud_1:4900000057:4,0,0,0,,,48,2,93,3,2,2,1,1
fraud_1:90000054:1,0,0,0,,,55,0,55,0,0,0,0,0
fraud_1:90000054:2,0,0,0,,,54,1,92,1,0,0,0,0
fraud_1:90000054:3,0,0,0,,,55,2,93,2,4,4,0,0
fraud_1:4900000058:1,0,0,0,,,53,0,99,0,2,2,0,0
fraud_1:4900000058:2,0,0,0,,,48,1,94,1,2,2,1,1
fraud_1:4900000058:3,0,0,0,,,54,2,100,2,3,3,0,0
fraud_1:4900000058:4,0,0,0,,,49,2,95,3,3,3,1,1
fraud_1:4900000058:5,0,0,0,,,54,2,101,4,0,0,0,0
fraud_1:4900000058:6,0,0,0,,,49,2,96,5,0,0,1,1
fraud_1:4900000059:1,0,0,0,,,54,0,102,0,2,2,0,0
fraud_1:4900000059:2,0,0,0,,,49,1,97,1,2,2,1,1
fraud_1:4900000059:3,0,0,0,,,55,2,103,2,2,2,0,0
fraud_1:4900000059:4,0,0,0,,,50,2,98,3,2,2,1,1
fraud_1:4900000059:5,0,0,0,,,55,2,104,4,0,0,0,0
fraud_1:4900000059:6,0,0,0,,,50,2,99,5,0,0,1,1
fraud_1:4900000059:7,0,0,0,,,55,2,105,6,2,2,0,0
fraud_1:4900000059:8,0,0,0,,,50,2,100,7,2,2,1,1
fraud_1:90000055:1,0,0,0,,,56,0,56,0,2,2,0,0
fraud_1:90000055:2,0,0,0,,,55,1,94,1,2,2,0,0
fraud_1:90000055:3,0,0,0,,,56,2,95,2,3,3,0,0
fraud_1:90000055:4,0,0,0,,,56,2,96,3,1,1,0,0
fraud_1:4900000060:1,0,0,0,,,55,0,106,0,4,4,0,0
fraud_1:4900000060:2,0,0,0,,,50,1,101,1,4,4,1,1
fraud_1:4900000060:3,0,0,0,,,56,2,107,2,1,1,0,0
fraud_1:4900000060:4,0,0,0,,,51,2,102,3,1,1,1,1
fraud_1:4900000060:5,0,0,0,,,56,2,108,4,2,2,0,0
fraud_1:4900000060:6,0,0,0,,,51,2,103,5,2,2,1,1
fraud_1:90000056:1,0,0,0,,,57,0,57,0,0,0,0,0
fraud_1:90000056:2,0,0,0,,,56,1,97,1,2,2,0,0
fraud_1:90000056:3,0,0,0,,,57,2,98,2,2,2,0,0
fraud_1:90000056:4,0,0,0,,,57,2,99,3,0,0,0,0
fraud_1:90000056:5,0,0,0,,,57,2,100,4,2,2,0,0
fraud_1:4900000061:1,0,0,0,,,56,0,109,0,2,2,0,0
fraud_1:4900000061:2,0,0,0,,,51,1,104,1,2,2,1,1
fraud_1:4900000061:3,0,0,0,,,57,2,110,2,4,4,2,2
fraud_1:4900000061:4,0,0,0,,,52,2,105,3,4,4,3,2
fraud_1:4900000061:5,0,0,0,,,57,2,111,4,0,0,0,0
fraud_1:4900000061:6,0,0,0,,,52,2,106,5,0,0,1,1
fraud_1:90000057:1,0,0,0,,,58,0,58,0,2,2,0,0
fraud_1:90000057:2,0,0,0,,,57,1,101,1,4,4,0,0
fraud_1:90000057:3,0,0,0,,,58,2,102,2,1,1,0,0
fraud_1:90000057:4,0,0,0,,,58,2,103,3,2,2,0,0
fraud_1:90000058:1,0,0,0,,,59,0,59,0,0,0,0,0
fraud_1:90000058:2,0,0,0,,,58,1,104,1,2,2,0,0
fraud_1:90000058:3,0,0,0,,,59,2,105,2,4,4,1,1
fraud_1:90000058:4,0,0,0,,,59,2,106,3,0,0,0,0
fraud_1:4900000062:1,0,0,0,,,57,0,112,0,0,0,0,0
fraud_1:4900000062:2,0,0,0,,,5,1,5,1,1,1,1,1
fraud_1:4900000063:1,0,0,0,,,9,0,43,0,1,1,0,0
fraud_1:4900000063:2,0,0,0,,,5,1,25,1,1,1,1,1
fraud_1:4900000063:3,0,0,0,,,10,2,44,2,1,1,0,0
fraud_1:4900000063:4,0,0,0,,,6,2,26,3,1,1,1,1
fraud_1:4900000063:5,0,0,0,,,10,2,45,4,2,2,0,0
fraud_1:4900000063:6,0,0,0,,,6,2,27,5,1,1,1,1
fraud_1:4900000063:7,0,0,0,,,10,2,46,6,1,1,0,0
fraud_1:4900000063:8,0,0,0,,,6,2,28,7,1,1,1,1
fraud_1:4900000063:9,0,0,0,,,10,2,47,8,1,1,0,0
fraud_1:4900000063:10,0,0,0,,,6,2,29,9,1,1,1,1
fraud_1:4900000064:1,0,0,0,,,58,0,113,0,1,1,0,0
fraud_1:4900000064:2,0,0,0,,,52,1,107,1,2,2,1,1
fraud_1:4900000064:3,0,0,0,,,59,2,114,2,0,0,0,0
fraud_1:4900000064:4,0,0,0,,,53,2,108,3,0,0,1,1
fraud_1:4900000064:5,0,0,0,,,59,2,115,4,1,1,0,0
fraud_1:4900000064:6,0,0,0,,,53,2,109,5,1,1,1,1
fraud_1:4900000065:1,0,0,0,,,59,0,116,0,4,3,0,0
fraud_1:4900000065:2,0,0,0,,,53,1,110,1,4,3,1,1
fraud_1:4900000065:3,0,0,0,,,60,2,117,2,0,0,0,0
fraud_1:4900000065:4,0,0,0,,,54,2,111,3,0,0,1,1
fraud_1:4900000065:5,0,0,0,,,60,2,118,4,1,1,0,0
fraud_1:4900000065:6,0,0,0,,,54,2,112,5,1,1,1,1
fraud_1:90000059:1,0,0,0,,,60,0,60,0,1,1,0,0
fraud_1:90000059:2,0,0,0,,,59,1,107,1,2,2,0,0
fraud_1:90000059:3,0,0,0,,,60,2,108,2,0,0,0,0
fraud_1:90000059:4,0,0,0,,,60,2,109,3,1,1,0,0
fraud_1:90000060:1,0,0,0,,,61,0,61,0,1,1,0,0
fraud_1:90000060:2,0,0,0,,,60,1,110,1,4,3,1,1
fraud_1:90000061:1,0,0,0,,,62,0,62,0,0,0,0,0
fraud_1:90000061:2,0,0,0,,,61,1,111,1,1,1,0,0
fraud_1:90000061:3,0,0,0,,,62,2,112,2,0,0,0,0
fraud_1:4900000066:1,0,0,0,,,60,0,119,0,0,0,0,0
fraud_1:4900000066:2,0,0,0,,,54,1,113,1,0,0,1,1
fraud_1:4900000066:3,0,0,0,,,61,2,120,2,0,0,0,0
fraud_1:4900000066:4,0,0,0,,,55,2,114,3,0,0,1,1
fraud_1:4900000066:5,0,0,0,,,61,2,121,4,1,1,0,0
fraud_1:4900000066:6,0,0,0,,,55,2,115,5,1,1,1,1
fraud_1:90000062:1,0,0,0,,,63,0,63,0,1,1,0,0
fraud_1:90000062:2,0,0,0,,,62,1,113,1,2,2,0,0
fraud_1:90000062:3,0,0,0,,,63,2,114,2,2,2,0,0
fraud_1:90000063:1,0,0,0,,,64,0,64,0,0,0,0,0
fraud_1:90000063:2,0,0,0,,,63,1,115,1,0,0,1,1
fraud_1:4900000067:1,0,0,0,,,61,0,122,0,1,1,0,0
fraud_1:4900000067:2,0,0,0,,,55,1,116,1,1,1,1,1
fraud_1:4900000068:1,0,0,0,,,62,0,123,0,1,1,0,0
fraud_1:4900000068:2,0,0,0,,,56,1,117,1,1,1,1,1
fraud_1:90000064:1,0,0,0,,,65,0,65,0,1,1,0,0
fraud_1:90000064:2,0,0,0,,,64,1,116,1,1,1,1,1
fraud_1:4900000069:1,0,0,0,,,63,0,124,0,0,0,0,0
fraud_1:4900000069:2,0,0,0,,,57,1,118,1,0,0,1,1
fraud_1:4900000069:3,0,0,0,,,64,2,125,2,2,2,0,0
fraud_1:4900000069:4,0,0,0,,,58,2,119,3,2,2,1,1
fraud_1:90000065:1,0,0,0,,,66,0,66,0,0,0,0,0
fraud_1:90000065:2,0,0,0,,,65,1,117,1,1,1,1,1
fraud_1:4900000070:1,0,0,0,,,64,0,126,0,2,2,0,0
fraud_1:4900000070:2,0,0,0,,,58,1,120,1,2,2,1,1
fraud_1:4900000070:3,0,0,0,,,65,2,127,2,3,3,0,0
fraud_1:4900000070:4,0,0,0,,,59,2,121,3,3,3,1,1
fraud_1:90000066:1,0,0,0,,,67,0,67,0,0,0,0,0
fraud_1:90000066:2,0,0,0,,,66,1,118,1,1,1,1,1
fraud_1:90000067:1,0,0,0,,,68,0,68,0,1,1,0,0
fraud_1:90000067:2,0,0,0,,,67,1,119,1,2,2,1,1
fraud_1:4900000071:1,0,0,0,,,65,0,128,0,0,0,0,0
fraud_1:4900000071:2,0,0,0,,,59,1,122,1,0,0,1,1
fraud_1:4900000071:3,0,0,0,,,66,2,129,2,1,1,0,0
fraud_1:4900000071:4,0,0,0,,,60,2,123,3,1,1,1,1
fraud_1:4900000071:5,0,0,0,,,66,2,130,4,1,1,0,0
fraud_1:4900000071:6,0,0,0,,,60,2,124,5,1,1,1,1
fraud_1:90000068:1,0,0,0,,,69,0,69,0,2,2,0,0
fraud_1:90000068:2,0,0,0,,,68,1,120,1,2,2,0,0
fraud_1:90000068:3,0,0,0,,,69,2,121,2,2,2,0,0
fraud_1:4900000072:1,0,0,0,,,66,0,131,0,2,2,0,0
fraud_1:4900000072:2,0,0,0,,,60,1,125,1,2,2,1,1
fraud_1:4900000072:3,0,0,0,,,67,2,132,2,0,0,0,0
fraud_1:4900000072:4,0,0,0,,,61,2,126,3,0,0,1,1
fraud_1:4900000072:5,0,0,0,,,67,2,133,4,1,1,0,0
fraud_1:4900000072:6,0,0,0,,,61,2,127,5,1,1,1,1
fraud_1:4900000072:7,0,0,0,,,67,2,134,6,2,2,0,0
fraud_1:4900000072:8,0,0,0,,,61,2,128,7,2,2,1,1
fraud_1:90000069:1,0,0,0,,,70,0,70,0,0,0,0,0
fraud_1:90000069:2,0,0,0,,,69,1,122,1,1,1,0,0
fraud_1:90000069:3,0,0,0,,,70,2,123,2,1,1,0,0
fraud_1:90000070:1,0,0,0,,,71,0,71,0,1,1,0,0
fraud_1:90000070:2,0,0,0,,,70,1,124,1,2,2,1,1
fraud_1:4900000073:1,0,0,0,,,67,0,135,0,1,1,0,0
fraud_1:4900000073:2,0,0,0,,,61,1,129,1,1,1,1,1
fraud_1:4900000073:3,0,0,0,,,68,2,136,2,1,1,0,0
fraud_1:4900000073:4,0,0,0,,,62,2,130,3,1,1,1,1
fraud_1:90000071:1,0,0,0,,,72,0,72,0,1,1,0,0
fraud_1:90000071:2,0,0,0,,,71,1,125,1,2,2,1,1
fraud_1:90000072:1,0,0,0,,,73,0,73,0,0,0,0,0
fraud_1:90000072:2,0,0,0,,,72,1,126,1,1,1,0,0
fraud_1:90000072:3,0,0,0,,,73,2,127,2,0,0,0,0
fraud_1:90000072:4,0,0,0,,,73,2,128,3,3,2,0,0
fraud_1:4900000074:1,0,0,0,,,68,0,137,0,0,0,0,0
fraud_1:4900000074:2,0,0,0,,,62,1,131,1,0,0,1,1
fraud_1:4900000074:3,0,0,0,,,69,2,138,2,2,2,2,2
fraud_1:4900000074:4,0,0,0,,,63,2,132,3,2,2,3,2
fraud_1:4900000074:5,0,0,0,,,69,2,139,4,1,1,0,0
fraud_1:4900000074:6,0,0,0,,,63,2,133,5,1,1,1,1
fraud_1:90000073:1,0,0,0,,,74,0,74,0,0,0,0,0
fraud_1:90000073:2,0,0,0,,,73,1,129,1,1,1,1,1
fraud_1:90000074:1,0,0,0,,,75,0,75,0,2,2,0,0
fraud_1:90000074:2,0,0,0,,,74,1,130,1,3,3,1,1
fraud_1:90000075:1,0,0,0,,,76,0,76,0,0,0,0,0
fraud_1:90000075:2,0,0,0,,,75,1,131,1,2,2,0,0
fraud_1:90000075:3,0,0,0,,,76,2,132,2,4,4,1,1
fraud_1:90000075:4,0,0,0,,,76,2,133,3,0,0,0,0
fraud_1:4900000075:1,0,0,0,,,69,0,140,0,1,1,0,0
fraud_1:4900000075:2,0,0,0,,,63,1,134,1,1,1,1,1
fraud_1:4900000075:3,0,0,0,,,70,2,141,2,0,0,0,0
fraud_1:4900000075:4,0,0,0,,,64,2,135,3,0,0,1,1
fraud_1:4900000075:5,0,0,0,,,70,2,142,4,1,1,0,0
fraud_1:4900000075:6,0,0,0,,,64,2,136,5,1,1,1,1
fraud_1:90000076:1,0,0,0,,,77,0,77,0,1,1,0,0
fraud_1:90000076:2,0,0,0,,,76,1,134,1,1,1,0,0
fraud_1:90000076:3,0,0,0,,,77,2,135,2,1,1,0,0
fraud_1:90000076:4,0,0,0,,,77,2,136,3,2,2,0,0
fraud_1:1400000001:1,0,0,0,,,10,0,10,0,0,0,0,0
fraud_1:1400000001:2,0,0,0,,,78,1,78,1,2,2,1,1
fraud_1:1400000002:1,0,0,0,,,11,0,11,0,0,0,0,0
fraud_1:1400000002:2,0,0,0,,,79,1,79,1,3,3,1,1
fraud_1:4900000076:1,0,0,0,,,70,0,143,0,0,0,0,0
fraud_1:4900000076:2,0,0,0,,,6,1,6,1,0,0,1,1
fraud_1:4900000077:1,0,0,0,,,10,0,48,0,1,1,0,0
fraud_1:4900000077:2,0,0,0,,,6,1,30,1,1,1,1,1
fraud_1:4900000077:3,0,0,0,,,11,2,49,2,1,1,0,0
fraud_1:4900000077:4,0,0,0,,,7,2,31,3,1,1,1,1
fraud_1:4900000077:5,0,0,0,,,11,2,50,4,0,0,0,0
fraud_1:4900000077:6,0,0,0,,,7,2,32,5,0,0,1,1
fraud_1:5000000004:1,0,0,0,,,11,0,51,0,0,0,0,0
fraud_1:5000000004:2,0,0,0,,,8,1,36,1,0,0,1,1
fraud_1:5000000004:3,0,0,0,,,12,2,52,2,0,0,0,0
fraud_1:5000000004:4,0,0,0,,,9,2,37,3,0,0,1,1
fraud_1:5000000004:5,0,0,0,,,12,2,53,4,0,0,0,0
fraud_1:5000000004:6,0,0,0,,,9,2,38,5,0,0,1,1
fraud_1:5000000005:1,0,0,0,,,12,0,54,0,0,0,0,0
fraud_1:5000000005:2,0,0,0,,,9,1,39,1,0,0,1,1
fraud_1:5000000005:3,0,0,0,,,13,2,55,2,0,0,0,0
fraud_1:5000000005:4,0,0,0,,,10,2,40,3,0,0,1,1
fraud_1:5100000004:1,0,0,0,,,4,0,4,0,0,0,0,0
fraud_1:5100000004:2,0,0,0,,,10,1,41,1,1,1,0,0
fraud_1:5100000004:3,0,0,0,,,11,2,42,2,1,1,0,0
fraud_1:5100000004:4,0,0,0,,,11,2,43,3,1,1,0,0
fraud_1:5100000005:1,0,0,0,,,5,0,5,0,0,0,0,0
fraud_1:5100000005:2,0,0,0,,,11,1,44,1,1,1,0,0
fraud_1:5100000005:3,0,0,0,,,12,2,45,2,1,1,0,0
fraud_1:4900000078:1,0,0,0,,,71,0,144,0,0,0,0,0
fraud_1:4900000078:2,0,0,0,,,64,1,137,1,0,0,1,1
fraud_1:4900000078:3,0,0,0,,,72,2,145,2,0,0,0,0
fraud_1:4900000078:4,0,0,0,,,65,2,138,3,0,0,1,1
fraud_1:4900000078:5,0,0,0,,,72,2,146,4,0,0,0,0
fraud_1:4900000078:6,0,0,0,,,65,2,139,5,0,0,1,1
fraud_1:4900000079:1,0,0,0,,,72,0,147,0,2,2,0,0
fraud_1:4900000079:2,0,0,0,,,65,1,140,1,2,2,1,1
fraud_1:4900000079:3,0,0,0,,,73,2,148,2,2,2,0,0
fraud_1:4900000079:4,0,0,0,,,66,2,141,3,3,3,1,1
fraud_1:90000077:1,0,0,0,,,80,0,80,0,1,1,0,0
fraud_1:90000077:2,0,0,0,,,77,1,137,1,1,1,0,0
fraud_1:90000077:3,0,0,0,,,78,2,138,2,1,1,0,0
fraud_1:90000078:1,0,0,0,,,81,0,81,0,1,1,0,0
fraud_1:90000078:2,0,0,0,,,78,1,139,1,2,2,1,1
fraud_1:4900000080:1,0,0,0,,,73,0,149,0,0,0,0,0
fraud_1:4900000080:2,0,0,0,,,66,1,142,1,0,0,1,1
fraud_1:4900000080:3,0,0,0,,,74,2,150,2,0,0,0,0
fraud_1:4900000080:4,0,0,0,,,67,2,143,3,0,0,1,1
fraud_1:90000079:1,0,0,0,,,82,0,82,0,0,0,0,0
fraud_1:90000079:2,0,0,0,,,79,1,140,1,1,1,1,1
fraud_1:90000080:1,0,0,0,,,83,0,83,0,1,1,0,0
fraud_1:90000080:2,0,0,0,,,80,1,141,1,3,3,1,1
fraud_1:90000081:1,0,0,0,,,84,0,84,0,0,0,0,0
fraud_1:90000081:2,0,0,0,,,81,1,142,1,1,1,1,1
fraud_1:90000082:1,0,0,0,,,85,0,85,0,0,0,0,0
fraud_1:90000082:2,0,0,0,,,82,1,143,1,0,0,1,1
fraud_1:4900000081:1,0,0,0,,,74,0,151,0,0,0,0,0
fraud_1:4900000081:2,0,0,0,,,67,1,144,1,0,0,1,1
fraud_1:4900000081:3,0,0,0,,,75,2,152,2,0,0,0,0
fraud_1:4900000081:4,0,0,0,,,68,2,145,3,0,0,1,1
fraud_1:4900000081:5,0,0,0,,,75,2,153,4,0,0,0,0
fraud_1:4900000081:6,0,0,0,,,68,2,146,5,0,0,1,1
fraud_1:90000083:1,0,0,0,,,86,0,86,0,0,0,0,0
fraud_1:90000083:2,0,0,0,,,83,1,144,1,3,3,0,0
fraud_1:90000083:3,0,0,0,,,84,2,145,2,2,2,0,0
fraud_1:90000083:4,0,0,0,,,84,2,146,3,0,0,0,0
fraud_1:4900000082:1,0,0,0,,,75,0,154,0,1,1,0,0
fraud_1:4900000082:2,0,0,0,,,68,1,147,1,1,1,1,1
fraud_1:4900000082:3,0,0,0,,,76,2,155,2,3,2,0,0
fraud_1:4900000082:4,0,0,0,,,69,2,148,3,3,2,1,1
fraud_1:4900000082:5,0,0,0,,,76,2,156,4,1,1,0,0
fraud_1:4900000082:6,0,0,0,,,69,2,149,5,1,1,1,1
fraud_1:90000084:1,0,0,0,,,87,0,87,0,1,1,0,0
fraud_1:90000084:2,0,0,0,,,84,1,147,1,1,1,0,0
fraud_1:90000084:3,0,0,0,,,85,2,148,2,5,3,0,0
fraud_1:90000084:4,0,0,0,,,85,2,149,3,2,2,0,0
fraud_1:4900000083:1,0,0,0,,,76,0,157,0,2,2,0,0
fraud_1:4900000083:2,0,0,0,,,69,1,150,1,2,2,1,1
fraud_1:4900000083:3,0,0,0,,,77,2,158,2,0,0,0,0
fraud_1:4900000083:4,0,0,0,,,70,2,151,3,0,0,1,1
fraud_1:4900000083:5,0,0,0,,,77,2,159,4,0,0,0,0
fraud_1:4900000083:6,0,0,0,,,70,2,152,5,0,0,1,1
fraud_1:4900000083:7,0,0,0,,,77,2,160,6,2,2,0,0
fraud_1:4900000083:8,0,0,0,,,70,2,153,7,2,2,1,1
fraud_1:90000085:1,0,0,0,,,88,0,88,0,0,0,0,0
fraud_1:90000085:2,0,0,0,,,85,1,150,1,3,3,0,0
fraud_1:90000085:3,0,0,0,,,86,2,151,2,0,0,0,0
fraud_1:90000085:4,0,0,0,,,86,2,152,3,2,2,0,0
fraud_1:90000085:5,0,0,0,,,86,2,153,4,0,0,0,0
fraud_1:4900000084:1,0,0,0,,,77,0,161,0,0,0,0,0
fraud_1:4900000084:2,0,0,0,,,70,1,154,1,0,0,1,1
fraud_1:4900000084:3,0,0,0,,,78,2,162,2,1,1,0,0
fraud_1:4900000084:4,0,0,0,,,71,2,155,3,1,1,1,1
fraud_1:4900000084:5,0,0,0,,,78,2,163,4,1,1,2,2
fraud_1:4900000084:6,0,0,0,,,71,2,156,5,1,1,3,2
fraud_1:90000086:1,0,0,0,,,89,0,89,0,2,2,0,0
fraud_1:90000086:2,0,0,0,,,86,1,154,1,2,2,0,0
fraud_1:90000086:3,0,0,0,,,87,2,155,2,3,2,0,0
fraud_1:90000086:4,0,0,0,,,87,2,156,3,3,3,1,1
fraud_1:4900000085:1,0,0,0,,,78,0,164,0,1,1,0,0
fraud_1:4900000085:2,0,0,0,,,71,1,157,1,1,1,1,1
fraud_1:90000087:1,0,0,0,,,90,0,90,0,0,0,0,0
fraud_1:90000087:2,0,0,0,,,87,1,157,1,0,0,1,1
fraud_1:4900000086:1,0,0,0,,,79,0,165,0,0,0,0,0
fraud_1:4900000086:2,0,0,0,,,72,1,158,1,0,0,1,1
fraud_1:4900000086:3,0,0,0,,,80,2,166,2,1,1,0,0
fraud_1:4900000086:4,0,0,0,,,73,2,159,3,1,1,1,1
fraud_1:4900000086:5,0,0,0,,,80,2,167,4,2,2,0,0
fraud_1:4900000086:6,0,0,0,,,73,2,160,5,2,2,1,1
fraud_1:90000088:1,0,0,0,,,91,0,91,0,3,3,0,0
fraud_1:90000088:2,0,0,0,,,88,1,158,1,1,1,0,0
fraud_1:90000088:3,0,0,0,,,89,2,159,2,0,0,0,0
fraud_1:90000088:4,0,0,0,,,89,2,160,3,2,2,0,0
