account_id,node_kind
DOC:fraud_1:4900000322,document
DOC:fraud_1:90000415,document
DOC:fraud_1:90000416,document
DOC:fraud_1:4900000323,document
DOC:fraud_1:90000417,document
DOC:fraud_1:90000418,document
DOC:fraud_1:4900000324,document
DOC:fraud_1:90000419,document
DOC:fraud_1:4900000325,document
DOC:fraud_1:90000420,document
DOC:fraud_1:90000421,document
DOC:fraud_1:90000422,document
DOC:fraud_1:90000423,document
DOC:fraud_1:4900000326,document
DOC:fraud_1:90000424,document
DOC:fraud_1:90000425,document
DOC:fraud_1:90000426,document
DOC:fraud_1:4900000327,document
DOC:fraud_1:4900000328,document
DOC:fraud_1:90000427,document
DOC:fraud_1:90000428,document
DOC:fraud_1:90000429,document
DOC:fraud_1:90000430,document
DOC:fraud_1:4900000329,document
DOC:fraud_1:90000431,document
DOC:fraud_1:90000432,document
DOC:fraud_1:4900000330,document
DOC:fraud_1:90000433,document
DOC:fraud_1:90000434,document
DOC:fraud_1:4900000331,document
DOC:fraud_1:4900000332,document
DOC:fraud_1:90000435,document
DOC:fraud_1:4900000333,document
DOC:fraud_1:90000436,document
DOC:fraud_1:90000437,document
DOC:fraud_1:4900000334,document
DOC:fraud_1:90000438,document
DOC:fraud_1:4900000335,document
DOC:fraud_1:90000439,document
DOC:fraud_1:4900000336,document
DOC:fraud_1:90000440,document
DOC:fraud_1:4900000337,document
DOC:fraud_1:4900000338,document
DOC:fraud_1:90000441,document
DOC:fraud_1:4900000339,document
DOC:fraud_1:90000442,document
DOC:fraud_1:90000443,document
DOC:fraud_1:4900000340,document
DOC:fraud_1:90000444,document
DOC:fraud_1:4900000341,document
DOC:fraud_1:4900000342,document
DOC:fraud_1:90000445,document
DOC:fraud_1:4900000343,document
DOC:fraud_1:90000446,document
DOC:fraud_1:90000447,document
DOC:fraud_1:90000448,document
DOC:fraud_1:100000029,document
DOC:fraud_1:1400000054,document
DOC:fraud_1:1400000055,document
DOC:fraud_1:1400000056,document
DOC:fraud_1:1400000057,document
DOC:fraud_1:1400000058,document
DOC:fraud_1:1400000059,document
DOC:fraud_1:1400000060,document
DOC:fraud_1:1400000061,document
DOC:fraud_1:1400000062,document
DOC:fraud_1:4900000344,document
DOC:fraud_1:4900000345,document
DOC:fraud_1:1400000063,document
DOC:fraud_1:1400000064,document
DOC:fraud_1:4900000346,document
DOC:fraud_1:90000449,document
DOC:fraud_1:90000450,document
DOC:fraud_1:4900000347,document
DOC:fraud_1:90000451,document
DOC:fraud_1:90000452,document
DOC:fraud_1:4900000348,document
DOC:fraud_1:90000453,document
DOC:fraud_1:90000454,document
DOC:fraud_1:90000455,document
DOC:fraud_1:4900000349,document
DOC:fraud_1:90000456,document
DOC:fraud_1:90000457,document
DOC:fraud_1:90000458,document
DOC:fraud_1:90000459,document
DOC:fraud_1:4900000350,document
DOC:fraud_1:4900000351,document
DOC:fraud_1:90000460,document
DOC:fraud_1:90000461,document
DOC:fraud_1:90000462,document
DOC:fraud_1:90000463,document
DOC:fraud_1:4900000352,document
DOC:fraud_1:4900000353,document
DOC:fraud_1:90000464,document
DOC:fraud_1:90000465,document
DOC:fraud_1:90000466,document
DOC:fraud_1:90000467,document
DOC:fraud_1:90000468,document
DOC:fraud_1:4900000354,document
DOC:fraud_1:4900000355,document
DOC:fraud_1:90000469,document
DOC:fraud_1:4900000356,document
DOC:fraud_1:90000470,document
DOC:fraud_1:90000471,document
DOC:fraud_1:4900000357,document
DOC:fraud_1:90000472,document
DOC:fraud_1:90000473,document
DOC:fraud_1:4900000358,document
DOC:fraud_1:90000474,document
DOC:fraud_1:90000475,document
DOC:fraud_1:4900000359,document
DOC:fraud_1:90000476,document
DOC:fraud_1:90000477,document
DOC:fraud_1:90000478,document
DOC:fraud_1:4900000360,document
DOC:fraud_1:90000479,document
DOC:fraud_1:90000480,document
DOC:fraud_1:4900000361,document
DOC:fraud_1:90000481,document
DOC:fraud_1:4900000362,document
DOC:fraud_1:90000482,document
DOC:fraud_1:4900000363,document
DOC:fraud_1:90000483,document
DOC:fraud_1:4900000364,document
DOC:fraud_1:90000484,document
DOC:fraud_1:4900000365,document
DOC:fraud_1:90000485,document
DOC:fraud_1:4900000366,document
DOC:fraud_1:90000486,document
DOC:fraud_1:4900000367,document
DOC:fraud_1:90000487,document
DOC:fraud_1:4900000368,document
DOC:fraud_1:90000488,document
DOC:fraud_1:90000489,document
DOC:fraud_1:1400000065,document
DOC:fraud_1:1400000066,document
DOC:fraud_1:1400000067,document
DOC:fraud_1:1400000068,document
DOC:fraud_1:1400000069,document
DOC:fraud_1:1400000070,document
DOC:fraud_1:1400000071,document
DOC:fraud_1:1400000072,document
DOC:fraud_1:1400000073,document
DOC:fraud_1:1400000074,document
DOC:fraud_1:1400000075,document
DOC:fraud_1:1400000076,document
DOC:fraud_1:1400000077,document
DOC:fraud_1:1400000078,document
DOC:fraud_1:1400000079,document
DOC:fraud_1:1400000080,document
DOC:fraud_1:4900000369,document
DOC:fraud_1:4900000370,document
DOC:fraud_1:4900000371,document
DOC:fraud_1:90000490,document
DOC:fraud_1:90000491,document
DOC:fraud_1:4900000372,document
DOC:fraud_1:4900000373,document
DOC:fraud_1:90000492,document
DOC:fraud_1:90000493,document
DOC:fraud_1:90000494,document
DOC:fraud_1:90000495,document
DOC:fraud_1:90000496,document
DOC:fraud_1:4900000374,document
DOC:fraud_1:90000497,document
DOC:fraud_1:90000498,document
DOC:fraud_1:90000499,document
DOC:fraud_1:4900000375,document
DOC:fraud_1:90000500,document
DOC:fraud_1:4900000376,document
DOC:fraud_1:90000501,document
DOC:fraud_1:90000502,document
DOC:fraud_1:4900000377,document
DOC:fraud_1:90000503,document
DOC:fraud_1:90000504,document
DOC:fraud_1:90000505,document
DOC:fraud_1:4900000378,document
DOC:fraud_1:90000506,document
DOC:fraud_1:90000507,document
DOC:fraud_1:4900000379,document
DOC:fraud_1:90000508,document
DOC:fraud_1:90000509,document
DOC:fraud_1:90000510,document
DOC:fraud_1:4900000380,document
DOC:fraud_1:90000511,document
DOC:fraud_1:4900000381,document
DOC:fraud_1:90000512,document
DOC:fraud_1:4900000382,document
DOC:fraud_1:90000513,document
DOC:fraud_1:90000514,document
DOC:fraud_1:90000515,document
DOC:fraud_1:4900000383,document
DOC:fraud_1:4900000384,document
DOC:fraud_1:90000516,document
DOC:fraud_1:90000517,document
DOC:fraud_1:90000518,document
DOC:fraud_1:90000519,document
DOC:fraud_1:4900000385,document
DOC:fraud_1:90000520,document
DOC:fraud_1:4900000386,document
DOC:fraud_1:90000521,document
DOC:fraud_1:4900000387,document
DOC:fraud_1:4900000388,document
DOC:fraud_1:90000522,document
DOC:fraud_1:4900000389,document
DOC:fraud_1:90000523,document
DOC:fraud_1:4900000390,document
DOC:fraud_1:90000524,document
DOC:fraud_1:90000525,document
DOC:fraud_1:4900000391,document
DOC:fraud_1:90000526,document
DOC:fraud_1:4900000392,document
DOC:fraud_1:90000527,document
DOC:fraud_1:4900000393,document
DOC:fraud_1:90000528,document
DOC:fraud_1:90000529,document
DOC:fraud_1:4900000394,document
DOC:fraud_1:90000530,document
DOC:fraud_1:90000531,document
DOC:fraud_1:1500000000,document
DOC:fraud_1:1500000001,document
DOC:fraud_1:1400000081,document
DOC:fraud_1:1400000082,document
DOC:fraud_1:1400000083,document
DOC:fraud_1:1400000084,document
DOC:fraud_1:1400000085,document
DOC:fraud_1:1400000086,document
DOC:fraud_1:1400000087,document
DOC:fraud_1:1400000088,document
DOC:fraud_1:1400000089,document
DOC:fraud_1:1400000090,document
DOC:fraud_1:1400000091,document
DOC:fraud_1:1400000092,document
DOC:fraud_1:1400000093,document
DOC:fraud_1:1400000094,document
DOC:fraud_1:4900000395,document
DOC:fraud_1:4900000396,document
DOC:fraud_1:4900000397,document
DOC:fraud_1:90000532,document
DOC:fraud_1:90000533,document
DOC:fraud_1:4900000398,document
DOC:fraud_1:90000534,document
DOC:fraud_1:90000535,document
DOC:fraud_1:90000536,document
DOC:fraud_1:4900000399,document
DOC:fraud_1:90000537,document
DOC:fraud_1:4900000400,document
DOC:fraud_1:90000538,document
DOC:fraud_1:90000539,document
DOC:fraud_1:90000540,document
DOC:fraud_1:90000541,document
DOC:fraud_1:90000542,document
DOC:fraud_1:90000543,document
DOC:fraud_1:90000544,document
DOC:fraud_1:4900000401,document
DOC:fraud_1:90000545,document
DOC:fraud_1:90000546,document
DOC:fraud_1:4900000402,document
DOC:fraud_1:90000547,document
DOC:fraud_1:90000548,document
DOC:fraud_1:90000549,document
DOC:fraud_1:4900000403,document
DOC:fraud_1:90000550,document
DOC:fraud_1:90000551,document
DOC:fraud_1:90000552,document
DOC:fraud_1:4900000404,document
DOC:fraud_1:90000553,document
DOC:fraud_1:4900000405,document
DOC:fraud_1:90000554,document
DOC:fraud_1:4900000406,document
DOC:fraud_1:90000555,document
DOC:fraud_1:90000556,document
DOC:fraud_1:4900000407,document
DOC:fraud_1:90000557,document
DOC:fraud_1:90000558,document
DOC:fraud_1:90000559,document
DOC:fraud_1:4900000408,document
DOC:fraud_1:90000560,document
DOC:fraud_1:90000561,document
DOC:fraud_1:90000562,document
DOC:fraud_1:4900000409,document
DOC:fraud_1:90000563,document
DOC:fraud_1:4900000410,document
DOC:fraud_1:90000564,document
DOC:fraud_1:90000565,document
DOC:fraud_1:4900000411,document
DOC:fraud_1:90000566,document
DOC:fraud_1:4900000412,document
DOC:fraud_1:90000567,document
DOC:fraud_1:4900000413,document
DOC:fraud_1:90000568,document
DOC:fraud_1:4900000414,document
DOC:fraud_1:4900000415,document
DOC:fraud_1:90000569,document
DOC:fraud_1:4900000416,document
DOC:fraud_1:90000570,document
DOC:fraud_1:90000571,document
DOC:fraud_1:4900000417,document
DOC:fraud_1:4900000418,document
DOC:fraud_1:90000572,document
DOC:fraud_1:90000573,document
DOC:fraud_1:90000574,document
DOC:fraud_1:1400000095,document
DOC:fraud_1:1400000096,document
DOC:fraud_1:1400000097,document
DOC:fraud_1:1400000098,document
DOC:fraud_1:1400000099,document
DOC:fraud_1:1400000100,document
DOC:fraud_1:1400000101,document
DOC:fraud_1:1400000102,document
DOC:fraud_1:1400000103,document
DOC:fraud_1:1400000104,document
DOC:fraud_1:4900000419,document
DOC:fraud_1:5000000014,document
DOC:fraud_1:4900000420,document
DOC:fraud_1:5100000014,document
DOC:fraud_1:1400000105,document
DOC:fraud_1:5000000015,document
DOC:fraud_1:5100000015,document
DOC:fraud_1:4900000421,document
DOC:fraud_1:90000575,document
DOC:fraud_1:90000576,document
DOC:fraud_1:4900000422,document
DOC:fraud_1:4900000423,document
DOC:fraud_1:90000577,document
DOC:fraud_1:90000578,document
DOC:fraud_1:4900000424,document
DOC:fraud_1:90000579,document
DOC:fraud_1:90000580,document
DOC:fraud_1:90000581,document
DOC:fraud_1:90000582,document
DOC:fraud_1:90000583,document
DOC:fraud_1:4900000425,document
DOC:fraud_1:90000584,document
DOC:fraud_1:90000585,document
DOC:fraud_1:90000586,document
DOC:fraud_1:4900000426,document
DOC:fraud_1:90000587,document
DOC:fraud_1:90000588,document
DOC:fraud_1:90000589,document
DOC:fraud_1:4900000427,document
DOC:fraud_1:90000590,document
DOC:fraud_1:90000591,document
DOC:fraud_1:4900000428,document
DOC:fraud_1:90000592,document
DOC:fraud_1:4900000429,document
DOC:fraud_1:90000593,document
DOC:fraud_1:90000594,document
DOC:fraud_1:90000595,document
DOC:fraud_1:4900000430,document
DOC:fraud_1:90000596,document
DOC:fraud_1:4900000431,document
DOC:fraud_1:90000597,document
DOC:fraud_1:90000598,document
DOC:fraud_1:4900000432,document
DOC:fraud_1:4900000433,document
DOC:fraud_1:90000599,document
DOC:fraud_1:4900000434,document
DOC:fraud_1:90000600,document
DOC:fraud_1:4900000435,document
DOC:fraud_1:90000601,document
DOC:fraud_1:90000602,document
DOC:fraud_1:4900000436,document
DOC:fraud_1:90000603,document
DOC:fraud_1:4900000437,document
DOC:fraud_1:4900000438,document
DOC:fraud_1:90000604,document
DOC:fraud_1:90000605,document
DOC:fraud_1:4900000439,document
DOC:fraud_1:90000606,document
DOC:fraud_1:90000607,document
DOC:fraud_1:4900000440,document
DOC:fraud_1:90000608,document
DOC:fraud_1:90000609,document
DOC:fraud_1:1400000106,document
DOC:fraud_1:1400000107,document
DOC:fraud_1:1400000108,document
DOC:fraud_1:1400000109,document
DOC:fraud_1:1400000110,document
DOC:fraud_1:1400000111,document
DOC:fraud_1:1400000112,document
DOC:fraud_1:1400000113,document
DOC:fraud_1:1400000114,document
DOC:fraud_1:1400000115,document
DOC:fraud_1:1400000116,document
DOC:fraud_1:1400000117,document
DOC:fraud_1:1400000118,document
DOC:fraud_1:1400000119,document
DOC:fraud_1:1400000120,document
DOC:fraud_1:100000030,document
DOC:fraud_1:100000031,document
DOC:fraud_1:4900000441,document
DOC:fraud_1:4900000442,document
DOC:fraud_1:100000032,document
DOC:fraud_1:100000033,document
DOC:fraud_1:100000034,document
DOC:fraud_1:100000035,document
DOC:fraud_1:4900000443,document
DOC:fraud_1:90000610,document
DOC:fraud_1:90000611,document
DOC:fraud_1:90000612,document
DOC:fraud_1:4900000444,document
DOC:fraud_1:90000613,document
DOC:fraud_1:90000614,document
DOC:fraud_1:4900000445,document
DOC:fraud_1:90000615,document
DOC:fraud_1:90000616,document
DOC:fraud_1:4900000446,document
DOC:fraud_1:90000617,document
DOC:fraud_1:90000618,document
DOC:fraud_1:90000619,document
DOC:fraud_1:4900000447,document
DOC:fraud_1:90000620,document
DOC:fraud_1:90000621,document
DOC:fraud_1:4900000448,document
DOC:fraud_1:90000622,document
DOC:fraud_1:90000623,document
DOC:fraud_1:4900000449,document
DOC:fraud_1:90000624,document
DOC:fraud_1:90000625,document
DOC:fraud_1:90000626,document
DOC:fraud_1:4900000450,document
DOC:fraud_1:90000627,document
DOC:fraud_1:90000628,document
DOC:fraud_1:4900000451,document
DOC:fraud_1:90000629,document
DOC:fraud_1:4900000452,document
DOC:fraud_1:90000630,document
DOC:fraud_1:90000631,document
DOC:fraud_1:90000632,document
DOC:fraud_1:4900000453,document
DOC:fraud_1:90000633,document
DOC:fraud_1:4900000454,document
DOC:fraud_1:90000634,document
DOC:fraud_1:4900000455,document
DOC:fraud_1:4900000456,document
DOC:fraud_1:90000635,document
DOC:fraud_1:90000636,document
DOC:fraud_1:90000637,document
DOC:fraud_1:4900000457,document
DOC:fraud_1:90000638,document
DOC:fraud_1:1400000121,document
DOC:fraud_1:1400000122,document
DOC:fraud_1:1500000002,document
DOC:fraud_1:1500000003,document
DOC:fraud_1:1400000123,document
DOC:fraud_1:1400000124,document
DOC:fraud_1:1400000125,document
DOC:fraud_1:1400000126,document
DOC:fraud_1:1400000127,document
DOC:fraud_1:1400000128,document
DOC:fraud_1:1400000129,document
DOC:fraud_1:1400000130,document
DOC:fraud_1:1400000131,document
DOC:fraud_1:1400000132,document
DOC:fraud_1:1400000133,document
DOC:fraud_1:1400000134,document
DOC:fraud_1:1400000135,document
DOC:fraud_1:1400000136,document
DOC:fraud_1:4900000458,document
DOC:fraud_1:90000639,document
DOC:fraud_1:4900000459,document
DOC:fraud_1:4900000460,document
DOC:fraud_1:4900000461,document
DOC:fraud_1:4900000462,document
DOC:fraud_1:90000640,document
DOC:fraud_1:90000641,document
DOC:fraud_1:90000642,document
DOC:fraud_1:4900000463,document
DOC:fraud_1:90000643,document
DOC:fraud_1:90000644,document
DOC:fraud_1:90000645,document
DOC:fraud_1:90000646,document
DOC:fraud_1:4900000464,document
DOC:fraud_1:90000647,document
DOC:fraud_1:90000648,document
DOC:fraud_1:4900000465,document
DOC:fraud_1:90000649,document
DOC:fraud_1:90000650,document
DOC:fraud_1:4900000466,document
DOC:fraud_1:90000651,document
DOC:fraud_1:4900000467,document
DOC:fraud_1:90000652,document
DOC:fraud_1:90000653,document
DOC:fraud_1:90000654,document
DOC:fraud_1:4900000468,document
DOC:fraud_1:90000655,document
DOC:fraud_1:4900000469,document
DOC:fraud_1:90000656,document
DOC:fraud_1:4900000470,document
DOC:fraud_1:90000657,document
DOC:fraud_1:90000658,document
DOC:fraud_1:90000659,document
DOC:fraud_1:4900000471,document
DOC:fraud_1:90000660,document
DOC:fraud_1:90000661,document
DOC:fraud_1:4900000472,document
DOC:fraud_1:4900000473,document
DOC:fraud_1:90000662,document
DOC:fraud_1:4900000474,document
DOC:fraud_1:90000663,document
DOC:fraud_1:90000664,document
DOC:fraud_1:4900000475,document
DOC:fraud_1:90000665,document
DOC:fraud_1:90000666,document
DOC:fraud_1:4900000476,document
DOC:fraud_1:90000667,document
DOC:fraud_1:90000668,document
DOC:fraud_1:1400000137,document
DOC:fraud_1:1400000138,document
DOC:fraud_1:1400000139,document
DOC:fraud_1:1400000140,document
DOC:fraud_1:1400000141,document
DOC:fraud_1:1400000142,document
DOC:fraud_1:1400000143,document
DOC:fraud_1:1400000144,document
DOC:fraud_1:1400000145,document
DOC:fraud_1:1400000146,document
DOC:fraud_1:1400000147,document
DOC:fraud_1:1400000148,document
DOC:fraud_1:1400000149,document
DOC:fraud_1:1400000150,document
DOC:fraud_1:1400000151,document
DOC:fraud_1:1400000152,document
DOC:fraud_1:1400000153,document
DOC:fraud_1:1400000154,document
DOC:fraud_1:1400000155,document
DOC:fraud_1:4900000477,document
DOC:fraud_1:4900000478,document
DOC:fraud_1:4900000479,document
DOC:fraud_1:90000669,document
DOC:fraud_1:90000670,document
DOC:fraud_1:4900000480,document
DOC:fraud_1:90000671,document
DOC:fraud_1:90000672,document
DOC:fraud_1:4900000481,document
DOC:fraud_1:90000673,document
DOC:fraud_1:90000674,document
DOC:fraud_1:90000675,document
DOC:fraud_1:4900000482,document
DOC:fraud_1:90000676,document
DOC:fraud_1:90000677,document
DOC:fraud_1:4900000483,document
DOC:fraud_1:90000678,document
DOC:fraud_1:90000679,document
DOC:fraud_1:4900000484,document
DOC:fraud_1:90000680,document
DOC:fraud_1:90000681,document
DOC:fraud_1:4900000485,document
DOC:fraud_1:90000682,document
DOC:fraud_1:4900000486,document
DOC:fraud_1:4900000487,document
DOC:fraud_1:90000683,document
DOC:fraud_1:4900000488,document
DOC:fraud_1:90000684,document
DOC:fraud_1:90000685,document
DOC:fraud_1:4900000489,document
DOC:fraud_1:90000686,document
DOC:fraud_1:4900000490,document
